Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches,xG,npxG,xAG,source_file
121,Maxi Carrizo,us USA,MF,NYCFC,,2008.0,0.4,0,1,0,0.0,2.65,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
122,Wilder Cartagena,pe PER,MF,Orlando City,,1994.0,0.5,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
123,Cabral Carter,us USA,GK,LAFC,,2004.0,0.7,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
124,Nico Cavallo,us USA,"DF,MF",NYCFC,,2001.0,5.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
125,Brayan Ceballos,co COL,DF,NE Revolution,,2001.0,7.0,2,3,2,66.7,0.43,0.29,0.67,1.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
126,Roman Celentano,us USA,GK,FC Cincinnati,,2000.0,13.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
127,Edwin Cerrillo,us USA,MF,LA Galaxy,,2000.0,12.4,0,7,4,57.1,0.56,0.32,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
128,Dylan Chambost,fr FRA,MF,Columbus Crew,,1997.0,8.5,0,7,1,14.3,0.82,0.12,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
129,Tomás Chancalay,ar ARG,"FW,MF",Minnesota Utd,,1999.0,12.4,1,34,10,29.4,2.75,0.81,0.03,0.1,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
130,Kieran Chandler,us USA,DF,Minnesota Utd,,2005.0,0.1,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
131,Diego Chará,co COL,MF,Portland Timbers,,1986.0,6.1,0,1,0,0.0,0.17,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
132,Gabriel Chaves,br BRA,"MF,FW",LA Galaxy,,2001.0,13.5,5,59,29,49.2,4.38,2.16,0.08,0.17,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
133,Justin Che,us USA,DF,RB New York,,2003.0,6.2,0,3,2,66.7,0.49,0.32,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
134,Yevhen Cheberko,ua UKR,"DF,MF",Columbus Crew,,1998.0,0.9,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
135,Andrei Chirilă,us USA,DF,FC Cincinnati,,2008.0,4.7,1,3,2,66.7,0.64,0.43,0.33,0.5,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
136,Micah Chisholm,ca CAN,DF,Toronto FC,,2004.0,0.7,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
137,Mathieu Choinière,ca CAN,MF,LAFC,,1999.0,8.4,2,10,3,30.0,1.2,0.36,0.2,0.67,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
138,José Cifuentes,ec ECU,MF,Toronto FC,,1999.0,8.8,1,11,3,27.3,1.25,0.34,0.09,0.33,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
139,Markus Cimermancic,ca CAN,MF,Toronto FC,,2004.0,1.5,0,1,0,0.0,0.65,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
140,Caden Clark,us USA,MF,D.C. United,,2003.0,1.0,0,1,0,0.0,1.01,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
141,Will Cleary,us USA,DF,Charlotte,,2003.0,1.2,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
142,Stefan Cleveland,us USA,GK,Sporting KC,,1994.0,5.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
143,Noah Cobb,us USA,DF,Colorado Rapids,,2005.0,3.3,0,1,0,0.0,0.31,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
144,Alonso Coello,es ESP,MF,Toronto FC,,1999.0,11.4,0,6,2,33.3,0.53,0.18,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
145,Michael Collodi,us USA,GK,FC Dallas,,2001.0,13.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
146,Theo Corbeanu,ca CAN,"FW,MF",Toronto FC,,2002.0,0.2,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
147,Matthew Corcoran,us USA,MF,Nashville SC,,2006.0,7.9,0,6,2,33.3,0.76,0.25,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
148,Sergio Córdova,ve VEN,"FW,MF",St. Louis City,,1997.0,5.5,1,7,2,28.6,1.27,0.36,0.14,0.5,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
149,David Costa,pt POR,MF,Portland Timbers,,2001.0,9.9,1,10,3,30.0,1.01,0.3,0.1,0.33,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
150,Vitor Costa,br BRA,"DF,MF",SJ Earthquakes,,1994.0,1.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
151,Cade Cowell,us USA,"FW,MF",RB New York,,2003.0,9.8,1,26,11,42.3,2.66,1.13,0.04,0.09,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
152,Brandan Craig,us USA,DF,CF Montréal,,2004.0,3.3,0,4,1,25.0,1.21,0.3,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
153,Maxime Crépeau,ca CAN,GK,Orlando City,,1994.0,13.2,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
154,Andrés Cubas,py PAR,MF,Vancouver W'caps,,1996.0,9.6,0,5,1,20.0,0.52,0.1,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
155,Mauricio Cuevas,us USA,"DF,MF",LA Galaxy,,2003.0,8.0,0,5,3,60.0,0.62,0.37,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
156,Christopher Cupps,us USA,DF,Chicago Fire,,2008.0,0.5,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
157,Hugo Cuypers,be BEL,FW,Chicago Fire,,1997.0,11.0,13,40,22,55.0,3.64,2.0,0.28,0.5,2,4,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
158,Jayden Da,us USA,FW,NE Revolution,,2002.0,0.1,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
159,Bruno Damiani,uy URU,FW,Philadelphia Union,,2002.0,12.3,1,30,4,13.3,2.44,0.33,0.03,0.25,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
160,Dagur Dan Þórhallsson,is ISL,"MF,DF",CF Montréal,,2000.0,6.7,1,7,3,42.9,1.04,0.45,0.14,0.33,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
161,Daniel,br BRA,GK,SJ Earthquakes,,1994.0,14.7,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
162,Jesús Daniel Bueno,ve VEN,MF,Philadelphia Union,,1999.0,5.2,1,10,5,50.0,1.92,0.96,0.1,0.2,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
163,Juan David Mosquera,co COL,DF,Portland Timbers,,2002.0,0.8,1,2,2,100.0,2.57,2.57,0.5,0.5,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
164,Jake Davis,us USA,"DF,MF",Sporting KC,,2002.0,11.5,0,4,0,0.0,0.35,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
165,Rodrigo De Paul,ar ARG,MF,Inter Miami,,1994.0,13.0,4,24,10,41.7,1.85,0.77,0.17,0.4,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
166,Osaze De Rosario,gy GUY,FW,Seattle Sounders,,2001.0,4.0,2,10,3,30.0,2.51,0.75,0.2,0.67,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
167,Jonathan Dean,us USA,DF,Chicago Fire,,1997.0,8.7,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
168,Louicius Deedson,ht HAI,MF,FC Dallas,,2001.0,2.8,1,6,1,16.7,2.13,0.35,0.17,1.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
169,Marky Delgado,us USA,MF,LAFC,,1995.0,11.2,1,7,2,28.6,0.62,0.18,0.14,0.5,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
170,Patrickson Delgado,ec ECU,"MF,FW",FC Dallas,,2003.0,5.4,2,12,4,33.3,2.2,0.73,0.17,0.5,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
171,Kévin Denkey,tg TOG,FW,FC Cincinnati,,2000.0,13.0,9,32,15,46.9,2.47,1.16,0.22,0.47,2,2,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
172,Mikkel Desler,dk DEN,DF,Austin FC,,1995.0,6.1,1,5,2,40.0,0.82,0.33,0.2,0.5,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
173,Djibril Diani,fr FRA,MF,Charlotte,,1998.0,7.3,0,6,1,16.7,0.82,0.14,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
174,Jefferson Díaz,co COL,DF,Minnesota Utd,,2000.0,12.8,0,14,5,35.7,1.1,0.39,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
175,Mamadou Dieng,sn SEN,FW,Minnesota Utd,,2004.0,2.5,0,9,4,44.4,3.55,1.58,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
176,Griffin Dillon,us USA,MF,Real Salt Lake,,2003.0,3.6,0,4,2,50.0,1.12,0.56,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
177,Puso Dithejane,za RSA,MF,Chicago Fire,,2004.0,1.9,0,8,2,25.0,4.19,1.05,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
178,Innocent Dje,ci CIV,MF,Chicago Fire,,2003.0,10.0,0,6,2,33.3,0.6,0.2,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
179,Nikola Djordjevic,us USA,DF,Vancouver W'caps,,2002.0,0.2,0,1,0,0.0,5.63,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
180,Ronald Donkor,gh GHA,MF,RB New York,,2004.0,13.1,1,10,4,40.0,0.76,0.31,0.1,0.25,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
181,Shane Donovan,us USA,MF,Sporting KC,,2007.0,0.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
182,Griffin Dorsey,us USA,"MF,DF",Orlando City,,1999.0,10.6,2,12,5,41.7,1.14,0.47,0.17,0.4,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
183,C.J. dos Santos,cv CPV,GK,San Diego FC,,2000.0,2.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
184,Matthew Dos Santos,us USA,DF,RB New York,,2008.0,10.3,0,5,1,20.0,0.48,0.1,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
185,Hassani Dotson,us USA,MF,Seattle Sounders,,1997.0,6.3,0,4,0,0.0,0.64,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
186,Anders Dreyer,dk DEN,"FW,MF",San Diego FC,,1998.0,14.3,6,47,24,51.1,3.29,1.68,0.09,0.17,2,2,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
187,Manu Duah,gh GHA,DF,San Diego FC,,2005.0,13.3,0,3,0,0.0,0.23,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
188,Nicolás Dubersarsky,ar ARG,MF,Austin FC,,2004.0,7.3,0,1,0,0.0,0.14,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
189,Morris Duggan,de GER,DF,Minnesota Utd,,2000.0,15.0,1,10,5,50.0,0.67,0.33,0.1,0.2,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
190,Bryce Duke,us USA,DF,San Diego FC,,2001.0,0.9,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
191,Kyle Duncan,us USA,"MF,DF",Minnesota Utd,,1997.0,9.2,1,5,2,40.0,0.54,0.22,0.2,0.5,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
192,Chris Durkin,us USA,MF,St. Louis City,,2000.0,12.5,2,12,4,33.3,0.96,0.32,0.17,0.5,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
193,Jeremy Ebobisse,us USA,FW,LAFC,,1997.0,2.0,0,3,2,66.7,1.53,1.02,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
194,Ender Echenique,ve VEN,MF,FC Cincinnati,,2004.0,8.6,1,14,5,35.7,1.63,0.58,0.07,0.2,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
195,Daniel Edelman,us USA,MF,St. Louis City,,2003.0,11.9,1,7,1,14.3,0.59,0.08,0.14,1.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
196,Earl Edwards Jr.,us USA,GK,SJ Earthquakes,,1992.0,0.3,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
197,Matthew Edwards,us USA,DF,Atlanta Utd,,2003.0,2.8,0,1,0,0.0,0.35,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
198,Raheem Edwards,ca CAN,"DF,MF",Toronto FC,,1995.0,8.2,0,3,1,33.3,0.37,0.12,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
199,Wilson Eisner,us USA,DF,San Diego FC,,2002.0,1.3,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
200,Troy Elgersma,,MF,LA Galaxy,,,0.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
201,Jack Elliott,eng ENG,DF,Chicago Fire,,1995.0,11.4,0,10,0,0.0,0.88,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
202,Justin Ellis,us USA,"FW,MF",Orlando City,,2007.0,5.9,1,9,5,55.6,1.52,0.84,0.11,0.2,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
203,Rayan Elloumi,tn TUN,FW,Vancouver W'caps,,2007.0,0.9,0,2,2,100.0,2.22,2.22,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
204,Lukas Engel,dk DEN,DF,Real Salt Lake,,1998.0,7.3,0,6,0,0.0,0.82,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
205,Lawrence Ennali,de GER,"MF,DF",Houston Dynamo,,2002.0,12.1,3,11,5,45.5,0.91,0.41,0.27,0.6,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
206,Olger Escobar,gt GUA,"MF,FW",CF Montréal,,2006.0,3.2,0,7,2,28.6,2.16,0.62,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
207,Cristian Espinoza,ar ARG,"MF,FW",Nashville SC,,1995.0,11.0,3,16,7,43.8,1.46,0.64,0.19,0.43,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
208,Derrick Etienne,ht HAI,"MF,FW",Toronto FC,,1996.0,7.2,2,11,7,63.6,1.53,0.98,0.18,0.29,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
209,Stephen Eustáquio,ca CAN,MF,LAFC,,1996.0,6.7,1,6,2,33.3,0.9,0.3,0.17,0.5,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
210,Evander,br BRA,"MF,FW",FC Cincinnati,,1998.0,12.3,9,50,25,50.0,4.06,2.03,0.12,0.24,3,3,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
211,Matthew Evans,gt GUA,MF,LAFC,,2006.0,0.6,0,2,1,50.0,3.27,1.64,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
212,Nicolás Ezequiel Fernández,ar ARG,FW,NYCFC,,2000.0,14.7,10,42,25,59.5,2.86,1.7,0.19,0.32,2,2,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
213,Diego Fagúndez,uy URU,MF,NE Revolution,,1995.0,2.1,0,1,0,0.0,0.47,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
214,Maximiliano Falcón,uy URU,DF,Inter Miami,,1997.0,9.0,0,3,0,0.0,0.33,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
215,Fallou Fall,sn SEN,DF,St. Louis City,,2004.0,2.5,1,3,1,33.3,1.21,0.4,0.33,1.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
216,Mamadou Fall,sn SEN,DF,St. Louis City,,2002.0,0.4,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
217,Arnau Farnós,es ESP,MF,NYCFC,,2003.0,1.7,0,2,1,50.0,1.18,0.59,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
218,Andrew Farrell,us USA,DF,NE Revolution,,1992.0,1.0,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
219,Logan Farrington,us USA,"FW,MF",FC Dallas,,2001.0,8.7,6,25,11,44.0,2.88,1.27,0.2,0.45,1,1,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
220,Mohamed Farsi,dz ALG,"MF,DF",Columbus Crew,,1999.0,2.3,0,3,2,66.7,1.3,0.87,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
221,Ilay Feingold,il ISR,DF,NE Revolution,,2004.0,7.4,1,6,1,16.7,0.81,0.14,0.17,1.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
222,Nick Fernandez,us USA,MF,SJ Earthquakes,,2001.0,3.5,1,9,3,33.3,2.56,0.85,0.11,0.33,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
223,Duran Ferree,us USA,GK,San Diego FC,,2006.0,12.0,0,1,0,0.0,0.08,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
224,Jesús Ferreira,us USA,MF,Seattle Sounders,,2000.0,9.6,2,20,10,50.0,2.09,1.05,0.1,0.2,0,1,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
225,Dominik Fitz,at AUT,"FW,MF",Minnesota Utd,,1999.0,0.1,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
226,Gilberto Flores,py PAR,DF,FC Cincinnati,,2003.0,3.4,0,1,0,0.0,0.3,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
227,Max Floriani,us USA,DF,SJ Earthquakes,,2003.0,1.8,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
228,CJ Fodrey,us USA,FW,Austin FC,,2004.0,2.7,0,4,1,25.0,1.46,0.36,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
229,Mamadou Fofana,ml MLI,DF,NE Revolution,,1998.0,13.0,1,1,1,100.0,0.08,0.08,1.0,1.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
230,Emil Forsberg,se SWE,MF,RB New York,,1991.0,11.9,1,26,8,30.8,2.18,0.67,0.04,0.13,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
231,Ajani Fortune,tt TRI,MF,Atlanta Utd,,2002.0,5.0,2,10,5,50.0,2.01,1.0,0.2,0.4,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
232,Jimer Fory,co COL,DF,Portland Timbers,,2002.0,11.9,0,3,0,0.0,0.25,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
233,Kobe Franklin,ca CAN,"DF,MF",Toronto FC,,2003.0,8.5,2,7,4,57.1,0.82,0.47,0.29,0.5,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
234,Ian Fray,jm JAM,DF,Inter Miami,,2002.0,7.4,1,6,3,50.0,0.81,0.41,0.17,0.33,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
235,Wayne Frederick,tt TRI,"MF,DF",Colorado Rapids,,2004.0,10.3,2,8,2,25.0,0.78,0.19,0.25,1.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
236,Matt Freese,us USA,GK,NYCFC,,1998.0,15.0,0,1,0,0.0,0.07,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
237,Malcolm Fry,us USA,FW,NE Revolution,,2005.0,0.5,0,0,0,,0.0,0.0,,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
238,Matías Galarza,py PAR,"MF,FW",Atlanta Utd,,2002.0,7.4,0,18,5,27.8,2.44,0.68,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
239,Jon Gallagher,ie IRL,"DF,MF",Austin FC,,1996.0,13.2,0,8,3,37.5,0.61,0.23,0.0,0.0,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
240,Carlos Garcés,co COL,DF,LA Galaxy,,2001.0,7.8,0,1,0,0.0,0.13,0.0,0.0,,0,0,Matches,0.0,0.0,0.0,mls_shooting_clean.csv
